DActions Nb, pt_Trust, pt_Dist, pt_Aggr, pt_Talk

5, 70.0, 27.5, 12.100000000000001, 80.0
6, 60.0, 33.0, 20.900000000000002, 80.0
5, 65.0, 27.5, 17.6, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
5, 65.0, 27.5, 17.6, 80.0
5, 65.0, 27.5, 15.400000000000002, 80.0
5, 70.0, 27.5, 12.100000000000001, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
5, 65.0, 27.5, 15.400000000000002, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
7, 60.0, 38.5, 22.000000000000004, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
5, 65.0, 27.5, 15.400000000000002, 80.0
5, 65.0, 27.5, 17.6, 80.0
5, 65.0, 27.5, 15.400000000000002, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
5, 70.0, 27.5, 12.100000000000001, 80.0
6, 70.0, 33.0, 15.400000000000002, 80.0
6, 65.0, 33.0, 18.700000000000003, 80.0
6, 70.0, 33.0, 15.400000000000002, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
5, 70.0, 27.5, 15.400000000000002, 80.0
5, 70.0, 27.5, 15.400000000000002, 80.0
6, 65.0, 33.0, 18.700000000000003, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
6, 65.0, 33.0, 20.900000000000002, 80.0
5, 70.0, 27.5, 15.400000000000002, 80.0
5, 70.0, 27.5, 15.400000000000002, 80.0
6, 65.0, 33.0, 20.900000000000002, 80.0
7, 65.0, 38.5, 24.200000000000003, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
5, 70.0, 27.5, 12.100000000000001, 80.0
5, 70.0, 27.5, 12.100000000000001, 80.0
6, 70.0, 33.0, 18.700000000000003, 80.0
6, 65.0, 33.0, 20.900000000000002, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
6, 70.0, 33.0, 15.400000000000002, 80.0
5, 65.0, 27.5, 15.400000000000002, 80.0
5, 65.0, 27.5, 15.400000000000002, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
6, 65.0, 33.0, 15.400000000000002, 80.0
6, 60.0, 33.0, 18.700000000000003, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
5, 65.0, 27.5, 17.6, 80.0
7, 65.0, 38.5, 18.700000000000003, 80.0
6, 65.0, 33.0, 17.6, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
5, 70.0, 27.5, 15.400000000000002, 80.0
6, 65.0, 33.0, 18.700000000000003, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
6, 65.0, 33.0, 17.6, 80.0
5, 65.0, 27.5, 15.400000000000002, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
5, 65.0, 27.5, 17.6, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
5, 70.0, 27.5, 15.400000000000002, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
6, 65.0, 33.0, 15.400000000000002, 80.0
8, 55.0, 44.0, 26.400000000000002, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
7, 65.0, 38.5, 20.900000000000002, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
7, 70.0, 38.5, 15.400000000000002, 80.0
5, 70.0, 27.5, 15.400000000000002, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
5, 70.0, 27.5, 15.400000000000002, 80.0
5, 70.0, 27.5, 15.400000000000002, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
5, 65.0, 27.5, 17.6, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
5, 65.0, 27.5, 15.400000000000002, 80.0
6, 65.0, 33.0, 18.700000000000003, 80.0
6, 65.0, 33.0, 18.700000000000003, 80.0
7, 65.0, 38.5, 18.700000000000003, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
5, 65.0, 27.5, 15.400000000000002, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
5, 65.0, 27.5, 15.400000000000002, 80.0
6, 70.0, 33.0, 12.100000000000001, 80.0
6, 65.0, 33.0, 17.6, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
5, 65.0, 27.5, 15.400000000000002, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
6, 65.0, 33.0, 17.6, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
4, 70.0, 22.0, 12.100000000000001, 80.0
5, 65.0, 27.5, 17.6, 80.0
